A_id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
-1.728666302310549,-0.37021098960705173,-1.2372578468076614,2.2135315399550635,0.4645091602406733,0.19100724081450005,0.18919743849726164,-0.38236177509252034,1
-1.7278009133665961,0.11801138550101783,-0.2433656718104946,-0.6731246323310109,-1.0240295865861886,1.2648475808738036,-0.31374086423124203,1.2522145148800043,0
-1.726935524422643,-0.07938278470235019,-0.8581096004657495,0.9636587662540534,-0.8353525222647594,1.697193649841287,-2.18857690229783,0.3573674937501913,1
-1.72607013547869,1.0132945253930408,-0.20684878171505655,0.05022197091304041,-1.186224328645443,1.368826150341062,-1.0167588907693859,0.21624808508645718,1
-1.725204746534737,-1.575739189783433,-0.28197330531782216,-0.7666744261852181,-1.1883590918203109,-2.3545776718148614,0.7707354802816793,-1.48629354831056,0
-1.7243393575907842,0.9956665598466646,1.751958924800364,0.7238028278558203,-2.053354481646933,1.4096465852640392,-1.3186491993591165,1.150816865776291,1
-1.7234739686468312,-0.8027844549356818,0.3727000632166935,1.0736056069115103,-1.3326737523952963,-0.18460937830836285,0.24857264603785678,-0.7476074932619747,1
-1.722608579702878,-1.8147885536645154,-1.835244542738742,0.7828210248963637,-1.6909092934808923,0.969654304122367,1.9738734195820649,-2.410205332864974,0
-1.7217431907589251,-0.11764675866106718,0.3634410290061231,-1.9308031522970694,-0.29926096625878734,-0.05756682557107252,0.6075854195980899,1.039108281263628,0
-1.7208778018149722,-1.1832646021400886,-0.22882106194800272,-0.5021838136559619,-1.242147210438324,1.011952078207078,1.5974562837795354,-1.402857695349443,0
-1.7200124128710192,1.6007349368330464,0.28238061857817887,-0.61788214619219,-0.03337906964496453,-1.3995123154913705,0.38180105002231973,0.6034990861156784,1
-1.7191470239270663,0.1835327732784501,-0.5880204788741603,-0.6909792303000764,1.100462746352043,-1.9443094664417768,-0.63967040850537,-1.043780666931427,0
-1.7182816349831134,-0.4514630714704007,-0.4253279511682472,1.3479789067757522,0.5929302899050749,0.2690464279571236,-0.05147971922313675,0.8135132382905126,1
-1.7174162460391602,1.8108045935292503,0.428914904152219,-0.289145407066285,-0.07024393081477515,-0.973699666572684,0.03082797399026323,0.8065154694171526,1
-1.7165508570952073,-1.1619404432074303,-1.2081537277961887,2.5161407860068628,-0.22213959582461798,0.9090961487075857,-0.34192235795662823,-0.5587060252711672,1
-1.7156854681512543,-0.5181784658316219,-0.6435193832442356,-0.9274307811924021,-0.058543102828958575,1.2788095583098156,1.9100232598665365,-0.3019142545610891,0
-1.7148200792073014,0.23566437919548702,-2.4899931578132404,0.38920825171908263,1.5030117174166897,0.49199158760087736,-1.760955919343174,0.5823103040741587,1
-1.7139546902633485,0.11242186559804326,1.8110324863439853,-1.0492366346337523,1.9114395033430351,-0.02723555002612714,-0.3339175937262791,1.1897264601619835,0
-1.7104931344875365,-1.0344021285553961,0.1926594438142157,0.33377939537432194,-0.2741340207239725,1.3470211082736354,0.14029160796683907,1.527158029464712,0
-1.7096277455435835,0.3492257726763026,0.15575107773827082,-0.9176920374696382,0.04130520789910471,0.04348256925062503,-0.16637326251784199,0.9907279583037637,0
-1.7087623565996304,0.5585524242415398,-0.2946663805945065,-0.14152431329169043,0.6175253050529013,-2.5463053112196463,-1.3063276477792725,-0.7282067164035568,0
-1.7078969676556774,-0.42656411779574666,-1.681802088029935,-0.3477093735162264,-0.33133724513565277,-1.7890737979962787,0.6596659276312375,-1.9091146994048602,0
-1.7070315787117245,0.11332241658275585,0.3161616119962201,0.7478643152486647,0.3025685211553668,0.9598501477220092,0.12133262094386241,-1.4630810263931053,1
-1.7061661897677716,1.3568766102823797,1.1067422595093173,-0.8661139003720367,1.2798289219637613,-0.8057205882821893,-0.085274877111498,-1.2009497379147829,0
-1.7053008008238186,1.0575306696107483,1.7658096023650829,-0.6940120411425912,0.5575828314939633,-0.4553232631000527,-1.0270835744254014,-0.5951209763602744,0
-1.7044354118798655,-0.046208988226927754,1.6843117790504314,-0.6896296699712535,-0.24761754957786905,-0.5046539538401026,0.15193573826029244,0.7753561877437832,0
-1.7035700229359125,0.4977573655890628,-0.8505373550498635,-1.5267105611085148,-0.9797702292710075,-1.7492075885477312,1.1436056503405514,-1.5133682501988903,0
-1.7027046339919596,-1.108417298107146,0.5948245949932551,1.5454797156583417,0.256406772040723,1.4990780390224585,-1.2907508925550266,-1.3178342303641355,1
-1.7018392450480067,1.184890280688568,-1.332385427324326,0.21311102112222377,-1.4906321618129454,1.3709562537373001,-0.6861712320735934,0.5412560375553925,1
-1.7009738561040537,-0.042409213850024205,-0.09020824193507035,1.497669307259227,-0.5194233655493274,2.5143416828963763,-2.1542690076385465,2.6883738217847704,0
-1.7001084671601006,0.2572876430294012,-0.23102403226825863,1.500237345381824,1.4470732860710538,0.17583739660108996,0.29757680731196495,1.0951783093159924,1
-1.6992430782161476,-0.2405787492910466,-0.9846661450882872,-1.928095936694714,-0.11300962599976949,0.2721019229381256,2.4707889777279632,-0.50874024955606,0
-1.6983776892721947,-1.3788517480934186,1.2183659017372293,-0.31951664418134623,0.41555983424634146,0.6836722146058425,-0.323981860481789,-0.7598199968361103,1
-1.6975123003282417,2.410023482169837,-0.4323293747674893,-2.29497269602679,0.7292439508521579,0.15706898949292875,0.5866142359652953,-1.2402271900112198,1
-1.6966469113842888,-0.6953533402815597,-1.6580466438767298,2.2249542288072375,-0.886438551851623,0.44360608257090256,0.529416206126737,-1.1497649160756152,1
-1.6957815224403356,0.9714131953005255,-0.9635774708278453,0.7666332914562096,0.3791754442346442,2.3183455828366095,-2.1711355601559714,1.2022211593670902,1
-1.6949161334963827,0.9226593099135725,-0.3080380974639379,-0.2366321740149439,0.7861844440997839,-0.05160239792028949,-0.6818212253510885,0.4944143540285428,0
-1.6940507445524298,0.08440721068795487,-0.6927358865082325,0.9861595296055713,1.7329763458434873,0.2663968764323099,0.5546857760211932,1.3105158947092599,1
-1.6931853556084768,-0.5558306313374645,-1.1761991326800336,1.2415457738488151,-0.38118239959768324,-0.5008359041903366,0.407041447094712,-0.8506341548774314,0
-1.692319966664524,0.7125519070570098,1.1619931989004109,0.35151664229243856,0.35916219384794623,-1.1423458121868109,-1.8345251435482821,0.06127805211228396,0
-1.6914545777205707,2.40042744321436,2.49902780986965,-1.1697857572594341,0.3411734258467443,-0.22034696462464834,0.31597210079084836,1.2549698969887886,1
-1.6897237998326649,0.012418553559965488,0.14569945772785275,-0.16060635387184694,0.8014220290381779,0.5288645467930052,-0.14389158072607797,-2.206235751576576,1
-1.688858410888712,-0.4744146899805784,2.4884102607742986,-0.999480578221743,-0.02486912398138003,0.735908162721065,0.9943865571837034,1.4849453420364758,0
-1.687993021944759,-1.5233985445503078,1.0951113431849546,-0.5053342186649268,-0.19913906743303345,0.582408836505604,1.1390613691847467,0.28892123450494445,0
-1.6871276330008058,-0.3225575829873105,2.169589487930544,-1.1522854405567096,-0.07973869741863378,-0.2834985279909756,0.9392862974552725,1.3711805069165237,0
-1.6862622440568529,-1.312608013436039,1.0095322762689363,0.6844144816841649,-1.8977301641726827,-0.45244502170944245,0.5019459462142528,-1.1526539231112003,1
-1.6853968551129,0.05353235478777636,-0.5154304704513406,-0.9271592863645768,-0.8751789140937494,0.5820101787327674,0.22344668093869777,0.663447959804795,0
-1.684531466168947,1.0022383604771201,-1.0202814667073088,-1.5938162758143155,2.201342460837169,-0.11879421670626089,-0.30674492025833927,0.3893829778568256,1
-1.683666077224994,0.9274730661925463,-0.5320712281069191,0.6044939314420343,1.1234579815741075,0.4580022683446854,0.32667357798854774,-0.6149292196831821,1
-1.6828006882810411,1.9031109483787878,-1.627188259121752,-1.4065046101722491,-1.9494697213407106,1.6591359319823653,0.6494481871078078,0.18880824778888486,1
-1.681935299337088,1.3746964910185644,0.23105271822895232,-1.0317925326467425,1.5036355682485572,0.6357199205268453,-0.7950145119066329,1.0888343307174335,1
-1.681069910393135,1.2611051563983615,0.29477783888469516,0.05921851132959363,-0.5648673937184634,-0.697334022990384,0.8936403641462555,-1.6634301548879704,1
-1.680204521449182,0.869653815166709,-0.022335886249320164,0.9028838107243313,0.21160371385905608,-0.8275759145459162,1.164017396361163,1.2722096757250145,1
-1.6793391325052291,0.016463860415282458,0.6063242124408518,-0.19497141229263126,1.5910887491981764,1.7111849896088829,-0.4957219846116453,-0.7492753134768063,1
-1.6784737435612762,0.7261973843017875,0.9596088557645791,-0.6197566153295313,-1.2466126087298899,1.2606670270997975,-0.6640941159591256,0.48380817500240814,1
-1.677608354617323,-1.5966885731121714,1.5623650253080272,0.5004846643366055,-0.07165789474149965,1.4223432547729673,-1.2615874976331076,-1.106582612298809,1
-1.6767429656733701,-2.250747914821877,1.1916093354388908,-0.22364601845799817,-1.8345546441026757,-0.0043356130847140885,1.4855697976954878,-0.3156372087959851,0
-1.6758775767294172,-1.5303833058727394,-0.2462208556248146,1.0217782449003132,0.5679089587519558,-0.20944787711119614,0.08992661204773458,0.7622721982372295,0
-1.6750121877854642,0.5219851242176577,-0.9324315891575647,-0.19170276872755815,-2.584041521154629,-0.4200522260914453,0.18075842314519142,-0.044306025553451506,1
-1.6741467988415113,-0.932909233210948,-0.12532497448828697,1.0479902604179097,-0.973568803975964,0.5395044808728999,0.3048297716948706,-0.4870316868077041,1
-1.6724160209536052,-0.9073653028524608,2.083127423544217,0.39512512198248445,2.235952498091017,-1.9993217180412566,-2.270125811114692,0.01465550310402488,1
-1.6715506320096523,-0.572672711976325,1.3671592687478842,1.0673201430920638,0.5245364216484523,1.3894105040183322,-1.1147856660564426,1.3244616280233037,0
-1.6706852430656993,-0.3344501154420614,0.487001161864964,-0.7820242136945509,-0.7760375282806149,-0.6621937204569233,1.1858846727614065,-0.08406376494645385,0
-1.6698198541217464,0.05985629694735072,-1.4769970556941572,-0.4124888388846079,1.4829357700306403,-1.5221413613552892,-0.420974312132391,-1.5096893084887686,0
-1.6689544651777932,0.6056731920999717,-1.6524301044813763,0.9700094021260542,-0.46120251426440606,-0.34450239793075405,1.367237763547535,-1.0284609763192436,0
-1.6672236872898873,0.5801152706508409,-0.561782080583865,-2.214003778845833,-1.011016023264286,1.1243098336692932,1.0855986091110301,0.534314809955626,0
-1.6663582983459344,0.29717040125698957,-0.10052345427615558,0.5110142943096359,0.5171234364141514,-2.031757835078881,-0.5723018588270365,0.2293047523630482,0
-1.6654929094019815,-0.8915150366452764,-0.2064130233398096,-0.6699219473372123,-0.69766596763753,-1.3304403268645881,1.2197236906856352,-0.7513991871286524,0
-1.6646275204580283,1.4437759629334967,-0.4149255600333538,-1.4271090571191443,0.2841329089639061,0.9028206575350253,0.019207482085689516,0.6874259709112838,1
-1.6628967425701224,0.7695870883467715,0.8183468369442586,-0.20721058825882727,-0.4429875176164235,0.1498792516135158,-0.6761445175238849,0.10241848607164097,0
-1.6620313536261695,-0.9014928394525523,1.1341751021904387,-1.1994825273214766,-1.372490077488546,0.4713716097986925,1.185639313260499,-0.7319158756603561,0
-1.6611659646822166,-0.8957594518072429,-0.49610832482334255,0.9462774692829599,1.046399106156998,-0.10108959238655708,-0.7966815087295199,-0.9026965914929744,0
-1.6603005757382634,1.3066400833495186,0.4678170687533665,-0.08742845977432144,-1.4611984203409685,0.03630666172928962,-0.043983735740872915,1.1103071074548847,1
-1.6594351867943105,-1.0492281121139466,-0.9842310359601695,2.0246499391329342,0.08817448864647688,0.6312693599768815,-0.2984935546813626,-0.4730485690117526,1
-1.6585697978503575,1.5488891490650334,0.12151850421992805,-1.9065698346082163,-1.238853650957797,1.2012297537856043,0.48693070908254155,-0.8771209344574756,0
-1.6568390199624516,1.225218634314907,-0.7289411586880237,-0.46397792891879763,0.4509974731251102,-0.15931727404998886,1.5581008083323777,-0.10723344262794635,1
-1.6559736310184985,0.010825629808325141,-1.1399627614291565,-0.9533748048826695,0.3257322111504873,0.21309931446628713,1.9828328360480518,-0.6121525689218875,0
-1.6551082420745455,1.2973191569235387,-0.16561805487930836,-0.814611286704143,0.4876276262465165,-0.07541049123488479,1.2137109963893227,0.03195771882713416,1
-1.6542428531305926,0.5588715295428198,0.13468623325209522,0.41988345320653364,-1.356503585384634,0.38959780192347293,-1.0311172759340654,0.6333912688891487,1
-1.6533774641866397,-0.5066464151813899,0.391493469864355,-0.8213397000206163,-0.35967468300625616,0.22793747456459384,1.17269003477239,-0.2876529659371958,0
-1.6525120752426867,0.9722659469508349,0.7382572800814481,-0.8342012928125039,0.20700119580292647,-0.042386252418169804,-0.1405401240414066,0.0023583413293415015,0
-1.6516466862987338,0.555302284641555,1.089235770215783,-1.2151646873830944,0.21604467229333676,0.11582698773116346,0.28557602459267545,-1.4793987523243188,1
-1.6507812973547806,-0.06443375057458187,-0.11634166324327694,0.0793736653350001,-0.04257619144346139,0.8585660570784691,-0.08737438724964024,-2.2582063782073907,1
-1.6499159084108277,-0.09804118545284875,-0.9647903105540032,-0.23029876781866102,1.1121540750027554,-0.1395834441239125,0.9923125543122796,0.5994029348386517,0
-1.6490505194668748,-0.8541197643856121,-0.8512250640600808,2.29830412899198,-1.1547205516138133,0.08678428940680472,0.07583918917727508,-0.866841488305887,1
-1.6481851305229218,0.32851366598517856,-0.7368854407436698,-2.4259392708586907,-0.6262222384735362,0.5541428764041691,2.638964856353032,-0.8601509577936031,0
